,embedder,dataset,metric_test,metric
724,InfoGraph,CYP3A4_Substrate_CarbonMangels,0.6277027027027027,0.6963963963963964
736,InfoGraph,CYP3A4_Substrate_CarbonMangels,0.5144198524480215,0.6923809523809524
748,InfoGraph,CYP3A4_Substrate_CarbonMangels,0.5663322185061315,0.5696428571428571
760,InfoGraph,CYP3A4_Substrate_CarbonMangels,0.5482720178372353,0.7223214285714287
772,InfoGraph,CYP3A4_Substrate_CarbonMangels,0.5788262370540851,0.600925925925926
