,embedder,dataset,metric_test,metric
0,GraphMVP,LD50_Zhu,0.4891984418398433,0.5381312285293588
12,GraphMVP,LD50_Zhu,0.49724378598758534,0.595588852380313
24,GraphMVP,LD50_Zhu,0.5932621637972235,0.5069530452512863
36,GraphMVP,LD50_Zhu,0.5119125322881801,0.5246578652588865
48,GraphMVP,LD50_Zhu,0.5433107340134972,0.5264137212023534
