,embedder,dataset,metric_test,metric
2292,GraphMVP,ToxCast,0.543937969924812,0.8250825082508251
2304,GraphMVP,ToxCast,0.7569558101472995,0.8322368421052632
2316,GraphMVP,ToxCast,0.736331569664903,0.8974934530490086
2328,GraphMVP,ToxCast,0.6323966942148761,0.6548013245033113
2340,GraphMVP,ToxCast,0.5976233069256325,0.6688668866886689
2352,GraphMVP,ToxCast,0.7076277612091189,0.7998821681068342
2364,GraphMVP,ToxCast,0.7060303087467773,0.7223887223887224
2376,GraphMVP,ToxCast,0.5218374975408224,0.8334148727984345
2388,GraphMVP,ToxCast,0.6568205738342562,0.7257113115891741
2400,GraphMVP,ToxCast,0.714168039538715,0.9573770491803278
2412,GraphMVP,ToxCast,0.5351444912703192,0.6139534883720931
2424,GraphMVP,ToxCast,0.4888366627497063,0.7940754897276636
2436,GraphMVP,ToxCast,0.6726973684210527,0.0
2448,GraphMVP,ToxCast,0.5355105252803463,0.6580621025065468
2460,GraphMVP,ToxCast,0.72206162538598,0.7543155076446136
2472,GraphMVP,ToxCast,0.5348583877995643,0.0
2484,GraphMVP,ToxCast,0.5884444444444444,0.6191063174114021
2496,GraphMVP,ToxCast,0.47381095725466593,0.0
2508,GraphMVP,ToxCast,0.46958855098389984,0.6572847682119205
2520,GraphMVP,ToxCast,0.5107794361525705,0.5827777777777777
2532,GraphMVP,ToxCast,0.613673805601318,0.8691029900332226
2544,GraphMVP,ToxCast,0.8033364661654135,0.0
2556,GraphMVP,ToxCast,0.45432300163132133,0.8789878987898789
2568,GraphMVP,ToxCast,0.3539967373572594,0.0
2580,GraphMVP,ToxCast,0.5936454849498328,0.5413494355473878
2592,GraphMVP,ToxCast,0.603171334431631,0.7300525561395126
2604,GraphMVP,ToxCast,0.5326797385620915,0.7690397350993377
2616,GraphMVP,ToxCast,0.6230569948186528,0.7864916773367477
2628,GraphMVP,ToxCast,0.5622950819672131,0.7684563758389262
2640,GraphMVP,ToxCast,0.6419422988050439,0.7749284202664011
2652,GraphMVP,ToxCast,0.6906599059376838,0.711668657905217
2664,GraphMVP,ToxCast,0.6334266244828425,0.7094671201814059
2676,GraphMVP,ToxCast,0.6093415735678631,0.7680508791619902
2688,GraphMVP,ToxCast,0.5678733031674208,0.6552901023890786
2700,GraphMVP,ToxCast,0.5769230769230769,0.6187803965581743
2712,GraphMVP,ToxCast,0.7379141118330741,0.7501066098081023
2724,GraphMVP,ToxCast,0.4553376906318083,0.5
2736,GraphMVP,ToxCast,0.6594432826133988,0.8142241379310345
2748,GraphMVP,ToxCast,0.6648331499816649,0.6545654565456546
2760,GraphMVP,ToxCast,0.7092743088169233,0.71203125
2772,GraphMVP,ToxCast,0.616557734204793,0.6360655737704918
2784,GraphMVP,ToxCast,0.7160493827160493,0.8429516423357664
2796,GraphMVP,ToxCast,0.6851317957166392,0.9081967213114754
2808,GraphMVP,ToxCast,0.7642247169449241,0.8339002267573696
2820,GraphMVP,ToxCast,0.5731434952540481,0.7083056478405316
2832,GraphMVP,ToxCast,0.7860070779336507,0.7940631982125759
2844,GraphMVP,ToxCast,0.617890541162042,0.5960570469798658
2856,GraphMVP,ToxCast,0.7604660194174758,0.7804511278195488
2868,GraphMVP,ToxCast,0.5710973451327434,0.6693638740196689
2880,GraphMVP,ToxCast,0.7703103170907243,0.7741797676008202
2892,GraphMVP,ToxCast,0.3937908496732026,0.5973597359735973
2904,GraphMVP,ToxCast,0.7652533874990357,0.8095665961945031
2916,GraphMVP,ToxCast,0.7168406854173951,0.7525375939849624
2928,GraphMVP,ToxCast,0.6620781527531082,0.710174717368962
2940,GraphMVP,ToxCast,0.7463054187192119,0.8892630003741114
2952,GraphMVP,ToxCast,0.6568405139833712,0.7599083619702176
2964,GraphMVP,ToxCast,0.7168316831683168,0.9619047619047619
2976,GraphMVP,ToxCast,0.6817020189113213,0.8192691029900332
2988,GraphMVP,ToxCast,0.6449718045112782,0.9967213114754099
3000,GraphMVP,ToxCast,0.7565466448445172,0.4892384105960265
3012,GraphMVP,ToxCast,0.6933225496638529,0.7456043956043956
3024,GraphMVP,ToxCast,0.49142083082480437,0.6937410415671286
3036,GraphMVP,ToxCast,0.6489361702127661,0.6448675496688743
3048,GraphMVP,ToxCast,0.5651515151515152,0.9238095238095239
3060,GraphMVP,ToxCast,0.4304418985270049,0.0
3072,GraphMVP,ToxCast,0.7165031427257396,0.8017852454712524
3084,GraphMVP,ToxCast,0.5142946577629381,0.7383333333333333
3096,GraphMVP,ToxCast,0.719864077669903,0.7964432686654909
3108,GraphMVP,ToxCast,0.42977759472817134,0.7251655629139072
3120,GraphMVP,ToxCast,0.7616427178282849,0.7762719563900667
3132,GraphMVP,ToxCast,0.5811111111111111,0.6558991981672394
3144,GraphMVP,ToxCast,0.4218494271685761,0.8393839383938394
3156,GraphMVP,ToxCast,0.7038861521620142,0.7403740374037404
3168,GraphMVP,ToxCast,0.6445536897923111,0.75
3180,GraphMVP,ToxCast,0.5,0.9245901639344263
3192,GraphMVP,ToxCast,0.6258181818181818,0.7578007518796993
3204,GraphMVP,ToxCast,0.5972727272727273,0.6026936026936027
3216,GraphMVP,ToxCast,0.6537598204264871,0.6784053156146179
3228,GraphMVP,ToxCast,0.4055829228243021,0.0
3240,GraphMVP,ToxCast,0.7320285880495305,0.72400513478819
3252,GraphMVP,ToxCast,0.7221361842433932,0.7343704984154422
3264,GraphMVP,ToxCast,0.7265201685731488,0.38173817381738173
3276,GraphMVP,ToxCast,0.5899690991205133,0.615215264187867
3288,GraphMVP,ToxCast,0.7817226890756303,0.798238255033557
3300,GraphMVP,ToxCast,0.5746241290795746,0.8289473684210527
3312,GraphMVP,ToxCast,0.5841322314049586,0.779391891891892
3324,GraphMVP,ToxCast,0.737190082644628,0.5142857142857142
3336,GraphMVP,ToxCast,0.7651442307692308,0.7597256515775034
3348,GraphMVP,ToxCast,0.3667763157894737,0.0
3360,GraphMVP,ToxCast,0.4266886326194399,0.8435430463576159
3372,GraphMVP,ToxCast,0.6166503214558134,0.697536231884058
3384,GraphMVP,ToxCast,0.8862520458265138,0.8316831683168316
3396,GraphMVP,ToxCast,0.6983692998730593,0.792377752232735
3408,GraphMVP,ToxCast,0.706806282722513,0.73559670781893
3420,GraphMVP,ToxCast,0.6584444444444444,0.9243421052631579
3432,GraphMVP,ToxCast,0.6234449361275779,0.6666666666666666
3444,GraphMVP,ToxCast,0.7230897757213547,0.7490551776266062
3456,GraphMVP,ToxCast,0.7108860759493671,0.0
3468,GraphMVP,ToxCast,0.771698113207547,0.773
3480,GraphMVP,ToxCast,0.7483953786906289,0.7147671568627451
3492,GraphMVP,ToxCast,0.6484680573663625,0.7035905271199389
3504,GraphMVP,ToxCast,0.6823899371069182,0.7403822288409034
3516,GraphMVP,ToxCast,0.748282967032967,0.8163880515209646
3528,GraphMVP,ToxCast,0.9439775910364144,0.9872
3540,GraphMVP,ToxCast,0.6127250900360144,0.891520244461421
3552,GraphMVP,ToxCast,0.7077991452991453,0.7274408284023669
3564,GraphMVP,ToxCast,0.6148373983739838,0.8072009291521486
3576,GraphMVP,ToxCast,0.6772946859903382,0.7176510754523727
3588,GraphMVP,ToxCast,0.7396897876349932,0.6904092471102781
3600,GraphMVP,ToxCast,0.7613464146127463,0.7554887218045113
3612,GraphMVP,ToxCast,0.6857142857142857,0.7505910165484633
3624,GraphMVP,ToxCast,0.6442177484878577,0.7284278959810875
3636,GraphMVP,ToxCast,0.7056618508395158,0.7297794117647058
3648,GraphMVP,ToxCast,0.20192307692307687,0.91015625
3660,GraphMVP,ToxCast,0.7270161290322581,0.7029702970297029
3672,GraphMVP,ToxCast,0.7174584620522668,0.7290189125295508
3684,GraphMVP,ToxCast,0.7837797839277787,0.7152777777777778
3696,GraphMVP,ToxCast,0.7449275362318841,0.8443047337278107
3708,GraphMVP,ToxCast,0.8155642023346303,0.79296875
3720,GraphMVP,ToxCast,0.7225467289719626,0.7735082786629178
3732,GraphMVP,ToxCast,0.7478106755629691,0.818698121450415
3744,GraphMVP,ToxCast,0.7151048352588788,0.7997198879551821
3756,GraphMVP,ToxCast,0.7010073260073261,0.8915202444614208
3768,GraphMVP,ToxCast,0.6327817178881009,0.7298550724637681
3780,GraphMVP,ToxCast,0.6587864460204885,0.6531703590527119
3792,GraphMVP,ToxCast,0.6991747181964574,0.7348186981214504
3804,GraphMVP,ToxCast,0.6934984520123839,0.750144927536232
3816,GraphMVP,ToxCast,0.6735496558505407,0.7461622807017544
3828,GraphMVP,ToxCast,0.7053006783948488,0.8040579710144927
3840,GraphMVP,ToxCast,0.7596264367816092,0.8679378531073446
3852,GraphMVP,ToxCast,0.6495388669301713,0.7248
3864,GraphMVP,ToxCast,0.6828804347826087,0.847536231884058
3876,GraphMVP,ToxCast,0.6397337429595493,0.742003367003367
3888,GraphMVP,ToxCast,0.7167993297025556,0.780701754385965
3900,GraphMVP,ToxCast,0.6262223831944947,0.64453125
3912,GraphMVP,ToxCast,0.6917016806722689,0.8976000000000001
3924,GraphMVP,ToxCast,0.6349173553719007,0.7952249770431589
3936,GraphMVP,ToxCast,0.8350877192982455,0.7949999999999999
3948,GraphMVP,ToxCast,0.7355006105006104,0.8174178762414056
3960,GraphMVP,ToxCast,0.6751302083333334,0.6015625
3972,GraphMVP,ToxCast,0.6282249742002064,0.6349206349206349
3984,GraphMVP,ToxCast,0.6473616473616473,0.8527131782945736
3996,GraphMVP,ToxCast,0.6998362743314535,0.8183333333333334
4008,GraphMVP,ToxCast,0.6813800101471333,0.7605229591836735
4020,GraphMVP,ToxCast,0.7189922480620154,0.6976744186046512
4032,GraphMVP,ToxCast,0.7342975206611569,0.73414820473644
4044,GraphMVP,ToxCast,0.716796875,0.6960000000000001
4056,GraphMVP,ToxCast,0.7442232055063914,0.7998768472906403
4068,GraphMVP,ToxCast,0.7193333333333334,0.910761154855643
4080,GraphMVP,ToxCast,0.7507788161993769,0.7322485207100591
4092,GraphMVP,ToxCast,0.6598827181786823,0.7422748191978962
4104,GraphMVP,ToxCast,0.6943773715074164,0.7706228956228957
4116,GraphMVP,ToxCast,0.8028011204481792,0.9711286089238845
4128,GraphMVP,ToxCast,0.6838430386817483,0.7471751412429378
