,embedder,dataset,metric_test,metric
490,ThreeDInfomax,CYP1A2_Veith,0.9159082745275258,0.9246722465002593
502,ThreeDInfomax,CYP1A2_Veith,0.918852972229725,0.9194766746411485
514,ThreeDInfomax,CYP1A2_Veith,0.9095599821478992,0.9157026557115688
526,ThreeDInfomax,CYP1A2_Veith,0.9173163319738088,0.923976880768155
538,ThreeDInfomax,CYP1A2_Veith,0.9229147173704992,0.9145902886881383
