,embedder,dataset,metric_test,metric
1090,ThreeDInfomax,ClinTox,0.8493705035971223,0.9382352941176471
1102,ThreeDInfomax,ClinTox,0.8851643598615917,0.8822463768115942
1114,ThreeDInfomax,ClinTox,0.7876910367616687,0.8800729594163247
1126,ThreeDInfomax,ClinTox,0.8647891963109354,0.9442857142857143
1138,ThreeDInfomax,ClinTox,0.7971042848757581,0.9411764705882353
