,embedder,dataset,metric_test,metric
602,GraphLog,CYP2C9_Substrate_CarbonMangels,0.6157407407407407,0.7806267806267806
614,GraphLog,CYP2C9_Substrate_CarbonMangels,0.6504650465046505,0.7532894736842105
626,GraphLog,CYP2C9_Substrate_CarbonMangels,0.6470797720797721,0.6621212121212121
638,GraphLog,CYP2C9_Substrate_CarbonMangels,0.5683509596553076,0.7551282051282051
650,GraphLog,CYP2C9_Substrate_CarbonMangels,0.5982905982905983,0.7063492063492064
