,embedder,dataset,metric_test,metric
728,FRAD_QM9,CYP3A4_Substrate_CarbonMangels,0.6153153153153154,0.6891891891891893
740,FRAD_QM9,CYP3A4_Substrate_CarbonMangels,0.5320813771517996,0.7628571428571429
752,FRAD_QM9,CYP3A4_Substrate_CarbonMangels,0.5678929765886288,0.0
764,FRAD_QM9,CYP3A4_Substrate_CarbonMangels,0.6294314381270902,0.6955357142857143
776,FRAD_QM9,CYP3A4_Substrate_CarbonMangels,0.6899884925201382,0.674074074074074
