,embedder,dataset,metric_test,metric
245,ChemBertMLM-10M,BBB_Martins,0.8684945036070079,0.9354566902595214
257,ChemBertMLM-10M,BBB_Martins,0.8606359649122809,0.8945326278659612
269,ChemBertMLM-10M,BBB_Martins,0.8616161616161615,0.8938551921244839
281,ChemBertMLM-10M,BBB_Martins,0.8694871578235891,0.9049919484702094
293,ChemBertMLM-10M,BBB_Martins,0.8819022289766971,0.8597678916827854
