,embedder,dataset,metric_test,metric
1081,GROVER,ClinTox,0.6638189448441246,0.536029411764706
1093,GROVER,ClinTox,0.6717128027681661,0.0
1105,GROVER,ClinTox,0.5549359768690624,0.6361149110807113
1117,GROVER,ClinTox,0.6105895915678524,0.8528571428571429
1129,GROVER,ClinTox,0.6826452748972803,0.7434640522875816
