,embedder,dataset,metric_test,metric
1,GROVER,Clearance_Microsome_AZ,0.13959139909957585,0.23386418302223833
13,GROVER,Clearance_Microsome_AZ,0.1939997750153053,0.41571974082269925
25,GROVER,Clearance_Microsome_AZ,0.30631514685053096,0.3329673127146179
37,GROVER,Clearance_Microsome_AZ,0.10017146235715457,0.2583183105626118
49,GROVER,Clearance_Microsome_AZ,0.2442133808078476,0.2519777102791694
