,embedder,dataset,metric_test,metric
246,ChemBertMTR-77M,Carcinogens_Lagunin,0.7181818181818181,0.9272727272727272
258,ChemBertMTR-77M,Carcinogens_Lagunin,0.7953488372093024,0.8295454545454545
270,ChemBertMTR-77M,Carcinogens_Lagunin,0.7932816537467701,0.868421052631579
282,ChemBertMTR-77M,Carcinogens_Lagunin,0.7823639774859287,0.824561403508772
294,ChemBertMTR-77M,Carcinogens_Lagunin,0.7893772893772895,0.8409090909090908
