,embedder,dataset,metric_test,metric
726,ChemBertMTR-77M,CYP3A4_Substrate_CarbonMangels,0.6720720720720721,0.0
738,ChemBertMTR-77M,CYP3A4_Substrate_CarbonMangels,0.6465459423205902,0.7676190476190476
750,ChemBertMTR-77M,CYP3A4_Substrate_CarbonMangels,0.5986622073578595,0.7482142857142856
762,ChemBertMTR-77M,CYP3A4_Substrate_CarbonMangels,0.5939799331103679,0.7955357142857142
774,ChemBertMTR-77M,CYP3A4_Substrate_CarbonMangels,0.7150747986191024,0.8111111111111111
